Month-Year;Postal Code 2 digits;Country of Destination;Dangerous Goods;KG2;Planning;Starting Point
6;2;FR;DG;385.012463;MTO;CH00
6;28;FR;DG;1266.357031;MTO;CH00
6;22;IT;DG;114.7570829;MTO;CH00
6;22;IT;DG;141.8712132;MTO;CH00
6;45;FR;DG;176.3724781;MTO;CH00
6;1;ES;DG;139.7497241;MTO;CH00
6;12;CH;DG;18.7113509;MTO;CH00
6;12;CH;DG;15.05539195;MTO;CH00
6;12;CH;DG;5.170047112;MTO;CH00
6;61;FR;DG;29.38103098;MTO;CH01
6;SL;GB;nonDG;454.2270518;MTO;CH01
6;SL;GB;DG;282.5499793;MTO;CH01
6;20;BE;nonDG;133.7608496;MTO;CH01
6;12;CH;nonDG;0.039227336;MTO;CH01
6;12;CH;DG;1.610827097;MTO;CH01
6;26;PT;DG;74.3309231;MTO;CH01
6;30;MT;nonDG;724.9843918;MTO;CH01
6;30;MT;nonDG;1028.714559;MTO;CH01
6;62;PT;DG;74.83699111;MTO;CH01
6;26;FR;DG;429.9111007;MTO;CH01
6;67;IT;nonDG;15.55101764;MTO;CH01
6;17;ES;DG;403.7378596;MTO;CH01
6;26;PT;DG;116.3369903;MTO;CH01
6;20;IT;DG;13.22723123;MTO;CH01
6;44;DE;DG;13.80143717;MTO;CH01
6;16;CH;nonDG;1890.382925;MTO;CH01
6;33;DE;DG;56.85383888;MTO;CH01
6;1;DE;nonDG;104.9636895;MTO;CH01
6;79;DE;DG;2374.91806;MTO;CH01
6;79;DE;nonDG;975.9196413;MTO;CH01
6;1;DE;DG;446.8203838;MTO;CH01
6;76;CZ;DG;193.5790013;MTO;CH01
6;24;IT;nonDG;87.50208827;MTO;CH01
6;12;IT;DG;1406.526846;MTO;CH01
6;47;DE;DG;739.9118682;MTO;CH01
6;47;DE;nonDG;1099.416328;MTO;CH01
6;47;DE;DG;0.085998844;MTO;CH01
6;47;DE;nonDG;108.7553057;MTO;CH01
6;47;DE;DG;10.29603853;MTO;CH01
6;47;DE;nonDG;10.50175331;MTO;CH01
6;47;DE;DG;2845.986331;MTO;CH01
6;47;DE;nonDG;498.0498995;MTO;CH01
6;47;DE;DG;92.4279139;MTO;CH01
6;47;DE;DG;21.71505365;MTO;CH01
6;47;DE;DG;11.43551438;MTO;CH01
6;12;IT;DG;70.75876964;MTO;CH01
6;13;BE;DG;190.2267778;MTO;CH01
6;13;BE;DG;35.12729236;MTO;CH01
6;0;PickUp;nonDG;0.391657385;MTS;CH00
6;0;PickUp;DG;2.725670164;MTO;CH00
6;0;PickUp;DG;0.978493648;MTO;CH00
6;0;PickUp;nonDG;38.87305882;MTO;CH00
6;0;PickUp;nonDG;32.92971138;MTS;CH00
6;0;PickUp;DG;0.591350265;MTS;CH00
6;0;PickUp;DG;241.1595011;MTO;CH00
6;0;PickUp;DG;0.528551459;MTS;CH00
6;0;PickUp;DG;21.35717352;MTO;CH00
6;0;PickUp;nonDG;0.520764189;MTO;CH00
6;0;PickUp;DG;26.80007481;MTO;CH00
6;0;PickUp;DG;4.078718513;MTO;CH00
6;0;PickUp;DG;34.31606302;MTO;CH00
6;0;PickUp;DG;4.614288711;MTO;CH00
6;0;PickUp;DG;3.238457052;MTS;CH00
6;0;PickUp;DG;47.17443814;MTS;CH00
6;0;PickUp;DG;40.70479657;MTS;CH00
6;0;PickUp;DG;159.3380859;MTS;CH00
6;0;PickUp;nonDG;0.444144979;MTS;CH00
6;0;PickUp;DG;3.160685111;MTS;CH00
6;0;PickUp;DG;0.278793805;MTS;CH00
6;0;PickUp;DG;3.694514278;MTS;CH00
6;0;PickUp;DG;10.71154158;MTS;CH00
6;0;PickUp;DG;0.570465405;MTO;CH00
6;0;PickUp;nonDG;0.208547518;MTO;CH00
6;0;PickUp;nonDG;1.814468856;MTO;CH00
6;0;PickUp;nonDG;7.309991164;MTO;CH00
6;0;PickUp;nonDG;0.256804642;MTS;CH00
6;0;PickUp;nonDG;0.205313765;MTO;CH01
6;0;PickUp;nonDG;32.11820371;MTO;CH01
6;0;PickUp;nonDG;26.20214226;MTO;CH01
6;0;PickUp;nonDG;256.6466426;MTS;CH02
6;20;BE;nonDG;7.073642208;MTO;CH00
6;20;BE;DG;1.682124339;MTO;CH00
6;20;BE;DG;6.571372335;MTO;CH00
6;20;BE;nonDG;6.498151352;MTO;CH00
6;20;BE;nonDG;1.44284491;MTO;CH00
6;20;BE;nonDG;7.71805128;MTO;CH00
6;20;BE;DG;0.437794637;MTO;CH00
6;20;BE;nonDG;70.82782145;MTO;CH00
6;20;BE;nonDG;0.418425775;MTO;CH00
6;20;BE;nonDG;671.5562999;MTO;CH00
6;20;BE;nonDG;4.680446333;MTO;CH01
6;20;BE;nonDG;22.55152865;MTO;CH01
6;20;BE;DG;20.06675343;MTO;CH01
6;0;PickUp;DG;390.3769859;MTO;CH01
6;0;PickUp;nonDG;8.563848259;MTO;CH01
6;20;BE;DG;15.95363147;MTO;CH01
6;20;BE;nonDG;447.5091927;MTO;CH01
6;0;PickUp;DG;6.964323818;MTO;CH01
6;0;PickUp;DG;172.4797386;MTO;CH01
6;12;CH;DG;477.5336078;MTO;CH01
6;0;PickUp;DG;561.9643423;MTO;CH01
6;0;PickUp;DG;0.103388715;MTO;CH00
6;0;PickUp;DG;4.497360251;MTO;CH00
6;0;PickUp;nonDG;4.440151164;MTO;CH01
6;0;PickUp;DG;137.7413517;MTO;CH01
6;0;PickUp;DG;0.175436285;MTO;CH01
6;0;PickUp;nonDG;1.197141707;MTO;CH01
6;0;PickUp;nonDG;38.83054272;MTO;CH01
6;0;PickUp;nonDG;92.6064717;MTO;CH01
6;74;FR;DG;406.9915364;MTO;CH00
6;74;FR;DG;426.8358834;MTO;CH00
6;74;FR;DG;231.8880606;MTO;CH00
6;74;FR;DG;438.8856923;MTO;CH00
6;74;FR;DG;1249.972509;MTO;CH00
6;74;FR;DG;412.4724418;MTO;CH00
6;74;FR;DG;534.471856;MTO;CH00
6;74;FR;DG;226.2582757;MTO;CH00
6;74;FR;nonDG;329.0847602;MTO;CH01
6;74;FR;nonDG;1899.198119;MTO;CH01
6;74;FR;DG;233.9344653;MTO;CH01
6;74;FR;nonDG;390.5970193;MTO;CH01
6;74;FR;nonDG;145.8819615;MTO;CH01
6;74;FR;nonDG;1216.408985;MTO;CH01
6;74;FR;nonDG;348.7238205;MTO;CH01
6;74;FR;nonDG;409.4540012;MTO;CH01
6;74;FR;nonDG;531.4827818;MTO;CH01
6;20;BE;nonDG;2102.627048;MTO;CH01
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;nonDG;369.299;MTO;CH00
6;YO;GB;nonDG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;nonDG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;nonDG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;YO;GB;DG;369.299;MTO;CH00
6;0;PickUp;DG;24.36662978;MTO;CH01
6;0;PickUp;DG;14.1792435;MTO;CH01
6;0;PickUp;DG;103.3732187;MTO;CH01
6;0;PickUp;nonDG;9.826219271;MTO;CH01
6;0;PickUp;DG;321.4202732;MTO;CH01
6;0;PickUp;DG;0.626418292;MTO;CH01
6;0;PickUp;nonDG;55.56842169;MTO;CH01
6;0;PickUp;nonDG;6.385957464;MTO;CH01
6;0;PickUp;nonDG;12.35471727;MTO;CH01
6;0;PickUp;DG;25.28919758;MTO;CH01
6;6;FR;DG;165.7386814;MTO;CH01
6;6;FR;DG;210.9520463;MTO;CH01
6;12;CH;nonDG;1.270790587;MTO;CH00
6;34;TR;DG;151.6277349;MTO;CH00
6;34;TR;nonDG;285.122512;MTO;CH00
6;12;CH;DG;386.2298147;MTO;CH00
6;30;ES;DG;41.51599476;MTO;CH00
6;8;ES;DG;47.60223736;MTO;CH00
6;20;IT;nonDG;34.1880745;MTO;CH00
6;20;IT;nonDG;0.827707862;MTO;CH00
6;NN;GB;DG;1.581661701;MTO;CH00
6;6;FR;nonDG;341.6221335;MTO;CH00
6;78;FR;DG;3.703335891;MTO;CH00
6;60;FR;DG;579.8925682;MTO;CH00
6;8;ES;DG;21.52250632;MTO;CH00
6;SG;GB;DG;272.7260887;MTO;CH00
6;8;ES;DG;97.58555048;MTO;CH00
6;6;FR;DG;127.50892;MTO;CH00
6;6;FR;nonDG;1.497738541;MTO;CH00
6;13;NL;DG;296.7341746;MTO;CH00
6;49;FR;DG;30.0051033;MTO;CH00
6;71;DE;DG;8.960566535;MTO;CH00
6;83;CH;DG;406.2668312;MTO;CH00
6;83;CH;DG;253.1107033;MTO;CH00
6;83;CH;DG;25.63271215;MTO;CH00
6;37;DE;nonDG;32.02816392;MTO;CH00
6;47;DE;DG;8.873701557;MTO;CH00
6;47;DE;DG;15.61212673;MTO;CH00
6;41;CZ;DG;138.073679;MTO;CH00
6;20;IT;nonDG;7.099221145;MTO;CH00
6;TN;GB;DG;109.3251718;MTO;CH00
6;82;DE;DG;295.7669673;MTO;CH00
6;93;FR;DG;148.0183431;MTO;CH00
6;6;FR;DG;1.679764542;MTO;CH00
6;6;FR;DG;82.04671122;MTS;CH00
6;6;FR;DG;556.6213;MTO;CH00
6;6;FR;DG;700.2761442;MTO;CH00
6;67;DE;nonDG;465.0134469;MTS;CH00
6;67;DE;DG;259.0213615;MTO;CH00
6;67;DE;DG;475.4350003;MTO;CH00
6;21;DE;nonDG;227.5488899;MTO;CH00
6;50;NL;DG;16.26452988;MTO;CH00
6;12;CH;DG;0.121576649;MTO;CH00
6;12;CH;DG;0.126342124;MTO;CH00
6;12;CH;DG;0.099937332;MTS;CH00
6;12;CH;DG;0.056339325;MTO;CH00
6;12;CH;DG;0.076991371;MTO;CH00
6;12;CH;DG;0.138703704;MTO;CH00
6;12;CH;DG;0.115968818;MTO;CH00
6;12;CH;DG;0.057562764;MTS;CH00
6;12;CH;DG;0.141011934;MTO;CH00
6;12;CH;DG;0.086383762;MTO;CH00
6;12;CH;DG;0.132394657;MTS;CH00
6;34;TR;DG;4.817195166;MTO;CH00
6;28;HU;nonDG;852.2398603;MTO;CH00
6;28;HU;nonDG;484.4077202;MTO;CH00
6;5;PL;DG;108.2058642;MTO;CH00
6;50;IT;DG;1290.305601;MTO;CH00
6;26;IT;DG;47.06211458;MTO;CH00
6;24;IT;DG;252.6320797;MTO;CH00
6;24;IT;DG;290.6059685;MTO;CH00
6;20;IT;DG;627.3684545;MTO;CH00
6;17;ES;DG;236.7295611;MTO;CH00
6;17;ES;DG;70.54720732;MTO;CH00
6;8;ES;DG;230.6280994;MTO;CH00
6;29;ES;DG;312.6182067;MTO;CH00
6;29;ES;DG;37.59687829;MTO;CH00
6;46;ES;DG;565.6243828;MTO;CH00
6;DE;GB;DG;270.6369405;MTO;CH00
6;36;NL;DG;319.6054397;MTO;CH00
6;36;NL;DG;115.1734248;MTO;CH00
6;36;NL;DG;154.0533421;MTO;CH00
6;15;IT;DG;173.3891929;MTO;CH00
6;20;IT;DG;27.16706595;MTO;CH00
6;7;FR;DG;41.3107285;MTO;CH00
6;7;FR;DG;154.5701526;MTO;CH00
6;49;FR;DG;14.31301587;MTO;CH00
6;52;NL;DG;377.4690721;MTO;CH00
6;30;IT;DG;666.9937628;MTO;CH00
6;30;IT;DG;518.2663627;MTS;CH00
6;30;IT;DG;256.1286753;MTS;CH00
6;27;FR;DG;30.96295577;MTO;CH00
6;59;FR;DG;50.63300583;MTO;CH00
6;59;FR;DG;33.69389088;MTO;CH00
6;60;FR;DG;138.5197207;MTO;CH00
6;27;FR;DG;30.38687254;MTO;CH00
6;27;FR;DG;115.6356236;MTO;CH00
6;45;FR;nonDG;10.05834746;MTO;CH00
6;29;FR;DG;160.4485561;MTO;CH00
6;29;FR;DG;230.0762509;MTO;CH00
6;30;ES;DG;68.77854371;MTO;CH00
6;30;ES;DG;106.7955364;MTO;CH00
6;30;ES;DG;792.6191459;MTS;CH00
6;CH;GB;DG;27.84518641;MTO;CH00
6;CH;GB;DG;14.41276735;MTO;CH00
6;CH;GB;DG;30.93484285;MTO;CH00
6;CH;GB;DG;25.68541317;MTO;CH00
6;24;IT;DG;105.3336727;MTO;CH00
6;80;FR;DG;1261.385763;MTO;CH00
6;80;FR;DG;1537.341224;MTO;CH00
6;14;FR;DG;75.50718411;MTO;CH00
6;14;FR;DG;32.65327116;MTO;CH00
6;26;IT;DG;202.8551116;MTO;CH00
6;15;IT;nonDG;189.6668437;MTO;CH00
6;22;IT;DG;36.27982351;MTO;CH00
6;22;IT;DG;34.95580703;MTO;CH00
6;22;IT;DG;77.75248629;MTO;CH00
6;22;IT;DG;33.21373341;MTO;CH00
6;22;IT;DG;1093.702159;MTO;CH00
6;77;FR;DG;336.4486461;MTO;CH00
6;77;FR;DG;325.0758643;MTO;CH00
6;ME;GB;DG;53.12024247;MTO;CH00
6;PO;GB;DG;14.62084158;MTO;CH00
6;17;ES;DG;12.83736093;MTO;CH00
6;17;ES;DG;21.35607613;MTO;CH00
6;17;ES;DG;14.80753912;MTO;CH00
6;17;ES;nonDG;33.89198702;MTO;CH00
6;17;ES;nonDG;1131.287404;MTO;CH00
6;28;FR;DG;0.111802693;MTO;CH00
6;76;FR;DG;155.6029282;MTO;CH00
6;33;FR;DG;115.0854873;MTO;CH00
6;33;FR;DG;145.6159401;MTO;CH00
6;61;IT;DG;522.3732869;MTO;CH00
6;41;ES;DG;1288.373212;MTO;CH00
6;29;FR;DG;17.47830528;MTO;CH00
6;28;ES;DG;105.8892068;MTO;CH00
6;28;ES;DG;119.4439578;MTO;CH00
6;28;ES;DG;54.29924638;MTO;CH00
6;30;ES;DG;26.83214603;MTO;CH00
6;30;ES;nonDG;10.91524175;MTO;CH00
6;46;ES;DG;117.9499987;MTO;CH00
6;12;CH;DG;12.49981925;MTO;CH00
6;52;DE;DG;451.7501055;MTO;CH00
6;44;CH;DG;168.9408922;MTO;CH00
6;44;CH;DG;237.4052877;MTO;CH00
6;56;DE;DG;244.8660325;MTO;CH00
6;47;DE;DG;3196.683492;MTO;CH00
6;64;DE;DG;508.6529787;MTO;CH00
6;22;DE;DG;24.16316547;MTO;CH00
6;16;DE;DG;1013.361879;MTO;CH00
6;59;DE;DG;461.6220683;MTS;CH00
6;85;FR;DG;426.8319293;MTO;CH00
6;2;FR;DG;444.761744;MTO;CH00
6;2;FR;DG;1387.271282;MTO;CH00
6;2;FR;DG;294.2967535;MTS;CH00
6;5;PL;DG;166.036535;MTS;CH00
6;5;PL;DG;366.2083411;MTO;CH00
6;5;PL;DG;270.4616863;MTO;CH00
6;5;PL;DG;84.32518747;MTS;CH00
6;5;PL;DG;350.11971;MTO;CH00
6;5;PL;DG;264.7692343;MTO;CH00
6;5;PL;DG;172.4217186;MTS;CH00
6;5;PL;DG;216.8368882;MTS;CH00
6;5;PL;DG;384.4848915;MTO;CH00
6;5;PL;DG;2315.816056;MTS;CH00
6;2;PL;DG;26.26539794;MTO;CH00
6;2;PL;DG;112.4840034;MTO;CH00
6;2;PL;DG;273.3753316;MTO;CH00
6;2;PL;DG;168.6743752;MTO;CH00
6;2;PL;DG;29.04608321;MTO;CH00
6;2;PL;nonDG;20.59670295;MTO;CH00
6;2;PL;DG;32.4695099;MTO;CH00
6;2;PL;DG;27.84096854;MTO;CH00
6;2;PL;DG;27.52206653;MTO;CH00
6;2;PL;DG;31.84022188;MTO;CH00
6;2;PL;DG;28.01521029;MTO;CH00
6;2;PL;DG;24.16105361;MTO;CH00
6;2;PL;DG;315.4384161;MTO;CH00
6;2;PL;DG;70.24515484;MTO;CH00
6;97;BG;DG;2233.499715;MTO;CH00
6;68;BE;DG;691.0775596;MTO;CH00
6;10;AT;DG;1367.376621;MTO;CH00
6;22;PL;DG;652.8717739;MTO;CH00
6;37;RS;DG;5952.476484;MTO;CH00
6;37;RS;DG;201.7107197;MTO;CH00
6;37;RS;DG;613.85846;MTO;CH00
6;37;RS;DG;1056.188853;MTO;CH00
6;37;RS;DG;2083.349911;MTO;CH00
6;43;CZ;DG;120.2255492;MTO;CH00
6;93;SK;DG;104.8492685;MTO;CH00
6;95;DK;nonDG;75.68895796;MTO;CH00
6;27;FR;DG;40.49407229;MTO;CH00
6;1;ES;DG;153.5516573;MTO;CH00
6;24;PT;DG;17.69550299;MTO;CH00
6;22;IT;DG;122.6226497;MTO;CH00
6;22;IT;DG;725.437881;MTO;CH00
6;0;IT;DG;550.1924616;MTO;CH00
6;0;IT;DG;567.6013;MTS;CH00
6;0;IT;DG;622.7885658;MTS;CH00
6;0;IT;DG;991.67493;MTO;CH00
6;0;IT;DG;4258.37519;MTO;CH00
6;0;IT;DG;2207.566145;MTO;CH00
6;0;IT;DG;82.76710854;MTO;CH00
6;0;IT;DG;39.61979434;MTO;CH00
6;0;IT;DG;583.2076051;MTS;CH00
6;26;IT;DG;12.53867536;MTO;CH00
6;26;IT;DG;36.25932824;MTO;CH00
6;26;IT;DG;219.4601795;MTO;CH00
6;26;IT;DG;583.5662137;MTO;CH00
6;26;IT;DG;8.054146617;MTO;CH00
6;41;FR;DG;387.5254709;MTS;CH00
6;91;DE;DG;22.22161215;MTO;CH00
6;93;FR;DG;562.0524912;MTO;CH00
6;93;FR;DG;120.7544067;MTO;CH00
6;93;FR;DG;40.46488183;MTO;CH00
6;93;FR;DG;362.5612376;MTO;CH00
6;2;FR;DG;22.71564682;MTS;CH00
6;28;FR;DG;199.2236972;MTO;CH00
6;67;DE;DG;4884.344015;MTS;CH00
6;67;DE;DG;707.1802141;MTS;CH00
6;34;TR;nonDG;1.69821929;MTO;CH01
6;SL;GB;nonDG;448.6051835;MTO;CH01
6;8;ES;nonDG;97.98040183;MTO;CH01
6;8;ES;nonDG;43.10908201;MTO;CH01
6;3;ES;DG;391.7620151;MTO;CH01
6;20;BE;nonDG;216.3304908;MTO;CH01
6;12;CH;nonDG;0.124073583;MTO;CH01
6;12;CH;nonDG;0.142767692;MTO;CH01
6;12;CH;nonDG;8.993151277;MTO;CH01
6;12;CH;DG;0.429388182;MTO;CH01
6;12;CH;nonDG;54.34524034;MTO;CH01
6;12;CH;DG;160.5666073;MTO;CH01
6;12;CH;DG;300.848763;MTO;CH01
6;12;CH;DG;0.057744188;MTO;CH01
6;20;BE;nonDG;423.1038016;MTO;CH01
6;20;BE;nonDG;1154.580132;MTO;CH01
6;85;BE;nonDG;0.096687854;MTO;CH01
6;61;AT;DG;72.77003189;MTO;CH01
6;63;PL;nonDG;393.8389653;MTO;CH01
6;80;PL;DG;8.276282464;MTO;CH01
6;20;PL;DG;288.7070346;MTO;CH01
6;72;RO;nonDG;112.2303138;MTO;CH01
6;36;BE;DG;72.83086825;MTO;CH01
6;36;BE;DG;26.32386302;MTO;CH01
6;36;BE;DG;30.03602621;MTO;CH01
6;67;DK;nonDG;898.6737613;MTO;CH01
6;71;DK;DG;144.1995833;MTO;CH01
6;41;DK;nonDG;152.9754958;MTO;CH01
6;24;IT;DG;0.543513537;MTO;CH01
6;24;NL;DG;54.80032452;MTO;CH01
6;20;IT;DG;536.1660206;MTO;CH01
6;67;FR;nonDG;95.13951627;MTO;CH01
6;26;FR;DG;749.2313929;MTO;CH01
6;49;ES;nonDG;42.90436934;MTO;CH01
6;49;ES;DG;82.68921769;MTO;CH01
6;44;FR;nonDG;286.755175;MTO;CH01
6;45;FR;DG;850.792654;MTO;CH01
6;10;IT;DG;12.46654751;MTO;CH01
6;10;IT;DG;7.429680811;MTO;CH01
6;MK;GB;DG;139.8672715;MTO;CH01
6;CW;GB;nonDG;972.1569387;MTO;CH01
6;86;FR;DG;30.3657205;MTO;CH01
6;Ireland;IE;DG;901.8336301;MTO;CH01
6;8;ES;nonDG;49.17544983;MTO;CH01
6;64;DE;DG;328.5658483;MTO;CH01
6;78;DE;DG;273.0826559;MTO;CH01
6;78;DE;nonDG;72.07647512;MTO;CH01
6;33;DE;nonDG;128.5623692;MTO;CH01
6;HU;GB;DG;172.8090255;MTO;CH01
6;59;TR;DG;83.38502044;MTO;CH01
6;53;SE;DG;133.8404822;MTO;CH01
6;29;SE;DG;378.4506046;MTO;CH01
6;B3;GB;DG;892.9128894;MTO;CH01
6;DE;GB;DG;95.08192359;MTO;CH01
6;52;FR;DG;116.9985856;MTO;CH01
6;52;DE;nonDG;11.68724398;MTO;CH01
6;67;NL;DG;264.4711599;MTO;CH01
6;14;FR;DG;91.83456087;MTO;CH01
6;13;BE;nonDG;11.30554934;MTO;CH01
6;13;BE;nonDG;13.60006258;MTO;CH01
6;13;BE;nonDG;0.209119192;MTO;CH01
6;13;BE;DG;49.92884827;MTO;CH01
6;13;BE;DG;2.379109215;MTO;CH01
6;13;BE;nonDG;6.022388862;MTO;CH01
6;13;BE;DG;133.9091837;MTO;CH01
6;13;BE;DG;0.717849893;MTO;CH01
6;12;CH;DG;0.121529409;MTO;CH01
6;12;CH;nonDG;0.416033852;MTO;CH01
6;12;CH;DG;1.095051781;MTO;CH01
6;13;BE;nonDG;6.824849346;MTO;CH01
6;13;BE;DG;3.73061466;MTO;CH01
6;13;BE;DG;0.145756322;MTO;CH01
6;13;BE;nonDG;0.345464899;MTO;CH01
6;13;BE;DG;26.884346;MTO;CH01
6;13;BE;DG;1043.376714;MTO;CH01
6;13;BE;DG;2.590949159;MTO;CH01
6;20;BE;nonDG;3077.448634;MTS;CH02
6;6;FR;nonDG;1.353934402;MTO;CH00
6;6;FR;nonDG;3.320258102;MTO;CH01
6;0;PickUp;nonDG;0.571941177;MTO;CH00
6;0;PickUp;DG;0.375337224;MTO;CH00
6;0;PickUp;DG;10.62343421;MTO;CH00
6;0;PickUp;DG;0.723456378;MTO;CH00
6;0;PickUp;DG;0.254164665;MTO;CH00
6;0;PickUp;nonDG;357.7587431;MTO;CH00
6;0;PickUp;DG;14.47412298;MTO;CH00
6;0;PickUp;DG;80.18752256;MTO;CH00
6;0;PickUp;DG;4.478240772;MTO;CH00
6;0;PickUp;DG;1236.198186;MTO;CH00
6;0;PickUp;DG;6.295086543;MTO;CH00
6;0;PickUp;nonDG;0.86210942;MTO;CH00
6;0;PickUp;DG;1.454015066;MTO;CH00
6;0;PickUp;DG;7.114411577;MTO;CH00
6;0;PickUp;nonDG;66.1419946;MTO;CH00
6;0;PickUp;nonDG;0.68041622;MTO;CH01
6;0;PickUp;DG;14.14355782;MTO;CH01
6;0;PickUp;DG;0.250201142;MTO;CH01
6;0;PickUp;nonDG;1.834997391;MTO;CH01
6;0;PickUp;nonDG;2.95358497;MTO;CH00
6;0;PickUp;DG;859.9184559;MTO;CH00
6;0;PickUp;DG;0.159285301;MTO;CH00
6;0;PickUp;nonDG;11.03596871;MTO;CH00
6;0;PickUp;nonDG;236.0411486;MTO;CH01
6;0;PickUp;nonDG;0.545370041;MTO;CH01
6;0;PickUp;nonDG;395.378;MTS;CH02
6;0;PickUp;DG;4.414222505;MTO;CH00
6;0;PickUp;DG;6.275420743;MTO;CH00
6;0;PickUp;DG;0.204389517;MTO;CH00
6;0;PickUp;nonDG;0.465732005;MTO;CH00
6;0;PickUp;nonDG;0.150793638;MTO;CH00
6;0;PickUp;DG;4.200047726;MTS;CH00
6;0;PickUp;nonDG;14.43583084;MTO;CH00
6;0;PickUp;DG;6.226014567;MTO;CH00
6;0;PickUp;DG;6.879438055;MTO;CH00
6;12;CH;DG;0.369195868;MTO;CH01
6;0;PickUp;DG;0.059015299;MTO;CH01
6;0;PickUp;nonDG;2.338009513;MTO;CH01
6;0;PickUp;nonDG;0.634589379;MTO;CH01
6;0;PickUp;nonDG;32.00072587;MTO;CH01
6;0;PickUp;DG;38.71602425;MTO;CH01
6;0;PickUp;DG;6.705258817;MTO;CH01
6;0;PickUp;nonDG;94.95995291;MTO;CH01
6;0;PickUp;nonDG;147.2597005;MTO;CH01
6;0;PickUp;nonDG;143.6975644;MTO;CH01
6;0;PickUp;nonDG;0.427761121;MTO;CH01
6;0;PickUp;DG;0.180708308;MTO;CH01
6;0;PickUp;DG;14.35872074;MTO;CH01
6;0;PickUp;nonDG;0.210895324;MTO;CH01
6;0;PickUp;nonDG;36.28587168;MTO;CH01
6;0;PickUp;nonDG;9.740269407;MTO;CH01
6;0;PickUp;nonDG;0.427418575;MTO;CH01
6;0;PickUp;DG;2.060412206;MTO;CH01
6;0;PickUp;nonDG;0.32316099;MTO;CH01
6;0;PickUp;nonDG;9.936515616;MTO;CH01
6;0;PickUp;nonDG;326.204832;MTS;CH02
6;0;PickUp;nonDG;26.57871403;MTO;CH01
6;0;PickUp;nonDG;0.581718468;MTO;CH01
6;20;BE;nonDG;140.0811747;MTO;CH01
6;20;BE;DG;48.5159551;MTO;CH01
6;20;BE;nonDG;308.9030654;MTO;CH01
6;74;FR;DG;4789.447241;MTO;CH00
6;74;FR;DG;3156.468539;MTO;CH00
6;74;FR;DG;1457.194915;MTO;CH00
6;12;CH;nonDG;95.27891541;MTO;CH01
6;12;CH;nonDG;8.716248572;MTO;CH00
6;20;BE;DG;86.57732114;MTO;CH00
6;20;BE;DG;240.6031054;MTO;CH00
6;0;PickUp;DG;6.471470109;MTO;CH01
6;0;PickUp;nonDG;0.3714368;MTO;CH01
6;0;PickUp;nonDG;0.5033047;MTO;CH01
6;0;PickUp;DG;21.43548991;MTO;CH01
6;0;PickUp;DG;2.443430001;MTO;CH01
6;0;PickUp;nonDG;0.274360554;MTO;CH01
6;20;BE;nonDG;67.8397936;MTO;CH01
6;20;BE;DG;446.8469342;MTO;CH01
6;20;BE;nonDG;352.7094242;MTO;CH01
6;20;BE;DG;214.4506005;MTO;CH01
6;20;BE;DG;341.7530545;MTO;CH01
6;20;BE;nonDG;38.51300266;MTO;CH01
6;20;BE;nonDG;373.8329436;MTO;CH01
6;20;BE;nonDG;460.9037747;MTO;CH01
6;20;BE;DG;49.37414573;MTO;CH01
6;20;BE;DG;67.86493943;MTO;CH01
6;20;BE;DG;93.40924207;MTO;CH01
6;20;BE;DG;26.92419374;MTO;CH01
6;20;BE;DG;58.43152074;MTO;CH01
6;20;BE;DG;25.21425545;MTO;CH01
6;0;PickUp;DG;254.5909575;MTO;CH01
6;0;PickUp;DG;137.1383325;MTO;CH01
6;0;PickUp;DG;85.70706474;MTO;CH01
6;0;PickUp;DG;8.907680216;MTO;CH01
6;0;PickUp;nonDG;0.107702607;MTO;CH01
6;0;PickUp;DG;0.022757358;MTO;CH01
6;0;PickUp;DG;0.095790039;MTO;CH01
6;0;PickUp;DG;0.062238429;MTO;CH01
6;0;PickUp;nonDG;5.102648608;MTO;CH01
6;0;PickUp;DG;1.897828862;MTO;CH01
6;0;PickUp;DG;0.116632876;MTO;CH01
6;0;PickUp;DG;0.131140875;MTO;CH01
6;0;PickUp;nonDG;0.099667649;MTO;CH01
6;0;PickUp;nonDG;0.140539591;MTO;CH01
6;0;PickUp;nonDG;0.38059133;MTO;CH01
6;0;PickUp;DG;2.286890492;MTO;CH01
6;0;PickUp;DG;0.034925506;MTO;CH01
6;0;PickUp;DG;1.405859021;MTO;CH01
6;0;PickUp;DG;2.351274738;MTO;CH01
6;0;PickUp;nonDG;9.216333175;MTO;CH01
6;0;PickUp;DG;16.60074559;MTO;CH00
6;0;PickUp;DG;110.5761643;MTO;CH00
